SID,DWZZJGDM,satisfied
1702110026,12610000437205105J,1
1702110027,91610131668683606U,1
1702110028,121000004372008304,1
1702110029,121000004352307294,1
1702110032,916100002205216920,1
1702110033,91610000435230446C,1
17021210691,91330000733796106P,1
17021210692,91610131668683606U,1
17021210693,9111000071093465XC,1
17021210694,9132010068670030XU,1
17021210695,91330106MA28W0XN08,1
17021210696,91110108MA01F2L25J,1
17021210697,913301005832429249,1
17021210698,916101316838525277,1
17021210700,91610131668683606U,1
17021210701,91610131668683606U,1
17021210702,91110108336411954J,1
17021210901,913101101332751714,1
17021210905,9144030071526726XG,1
17021210907,400000763,1
17021210909,1161000001600089X0,1
17021210911,91330000733796106P,1
17021210912,12100000401749530L,1
17021210913,91330000727215176K,1
17021210914,91330108143047842C,1
17021210915,91440101455351798Q,1
17021210916,91610000920520236P,1
17020510045,91110108558521630L,1
17020510049,91440300715297653W,1
1702110034,126100004370990904,1
1702110035,437205105,1
1702110036,126100004352312623,1
1702110037,121000004352307294,1
1702110038,121000004352307294,1
1702110040,12100000717837449H,1
1702110042,121000004352307294,1
1702110043,12610000435204205L,1
1702110044,1232000046600680XN,1
1702110045,12100000E80235062U,1
1702110046,12140000405700021K,1
17021210703,91330108676770486E,1
17021210704,911101053355401722,1
17021210705,13221158X,1
17021210706,91310115MA1K3B6B1A,1
17021210707,91320100MA1MX58Y1Q,1
17021210709,91510100558998527X,1
17021210710,12100000220940950Q,1
17021210711,735369001,1
17021210712,911101085844819439,1
17021210713,121000004372008304,1
17021210714,91310115MA1K3DGT8N,1
17021210917,914403007084678371,1
17021210918,12100000450720814K,1
17021210919,91110108733466019G,1
17021210920,91610131668683606U,1
17021210921,913101105806137856,1
17021210922,91310000703099764Y,1
17021210923,11610100013353729U,1
17021210924,91330110MA28T02M93,1
17021210925,91610131668683606U,1
17021210926,12130108MB0W688800,1
17021210927,91421000178961298Q,1
17020510059,914502001986065090,1
17020510060,91620000670808690G,1
17020510061,91110108717743469K,1
17020510068,91440300595674353T,1
1702110047,12100000418806554E,1
1702110048,12100000400002697C,1
1702110050,91310000703099764Y,1
1702110051,91610131668683606U,1
1702110052,121000004352307294,1
1702110148,121000004352307294,1
1702110150,12100000401749530L,1
1702110151,91310115MA1HB3LY4M,1
1702110152,12410000721851120U,1
1702110154,91330108676770486E,1
17021210715,911101026662879416,1
17021210716,91120111MA06CK563A,1
17021210717,913101156745626329,1
17021210718,91310000703099764Y,1
17021210719,91320100MA1NNR3R9W,1
17021210720,913100007878796873,1
17021210721,91440300326650441X,1
17021210723,91310115067758342E,1
17021210724,913401007529653667,1
17021210725,916101316838525277,1
17021210726,12100000450720814K,1
17020199043,9161000078365435XM,1
17020199044,9161000078365435XM,1
17020199045,91440300715297653W,1
17020510071,91440300192317458F,1
17020510072,91150200733279280H,1
17020520001,9135020015498337X2,1
17020520003,916101132206335558,1
17020520004,914403001922038216,1
17020520005,91610131294204008Y,1
17020520006,91421300780912560J,1
1702110155,12370000495571728M,1
1702110158,914403001922038216,1
1702110160,12100000435231705W,1
1702110162,91330108676770486E,1
1702110166,121000004352307294,1
1702110167,12320000466007300P,1
1702110168,121000004352307294,1
1702110169,12440300MB2C762102,1
1702110170,12100000425010984F,1
1702110173,91330000733796106P,1
17021210727,91610131668683606U,1
17021210728,91110108562144110X,1
17021210729,91110105590642547A,1
17021210731,735369001,1
17021210732,91610000920520236P,1
17021210733,911101085844819439,1
17021210734,91610131668683606U,1
17021210735,91610131575093121E,1
17021210736,91441900557262083U,1
17021210737,916101316838525277,1
17021210738,12100000450720814K,1
17020199054,91220101571145270J,1
17020199056,913301027344924701,1
17020310001,91130000104360801H,1
17020310003,91320100724550809E,1
17020310004,91650102MA788A8D56,1
17020520011,91610131575093121E,1
17020520012,91440300671877217N,1
17020520013,913301007682254698,1
17020520014,91440300MA5GYC4Q7X,1
17020520019,91310000132149237G,1
1702110175,12100000717821076H,1
1702110177,121000001631402434,1
1702110179,12100000418806554E,1
1702110181,426090920,1
1702110182,91610113220601836L,1
1702110183,12100000E80235062U,1
1702110185,12100000425010984F,1
1702110186,12320100MB19771475,1
17021210739,12100000426090234N,1
17021210740,914403001922038216,1
17021210741,91441900557262083U,1
17021210742,914403001922038216,1
17021210743,916101316838525277,1
17021210744,12100000401749530L,1
17021210745,916101316838525277,1
17021210747,916101316838525277,1
17021210748,916101316838525277,1
17021210749,91610131668683606U,1
17021210750,916101316838525277,1
17020310006,911101085996755568,1
17020310007,91310120MA1HMCUQ0G,1
17020310008,91310120MA1HMCUQ0G,1
17020310009,91440300192267315G,1
17020310010,91310120MA1HMCUQ0G,1
17020310012,91370602MA3CMYU66J,1
17020310013,9161000078365435XM,1
17020310014,91420900182762531Y,1
17020520020,913100003242919329,1
17020520024,91440400730455816F,1
17020520027,91440300746610323Y,1
17020520028,916101316838525277,1
1702110188,121000004507514503,1
1702110189,916101316838525277,1
1702110190,12100000MB1E85344J,1
1702110192,12100000435230972Y,1
1702110194,914403001922038216,1
1702110195,12100000435230972Y,1
1702110196,12100000435230972Y,1
1702110197,1233000047000441XK,1
1702110198,12100000400016984P,1
1702110199,91610000435232142D,1
17021210751,916101316838525277,1
17021210752,91610131668683606U,1
17021210756,91120104592934666F,1
17021210758,12100000426090234N,1
17021210759,91610131668683606U,1
17021210761,12100000426090234N,1
17021210762,91510108MA62NKTG5N,1
17021210763,91610131668683606U,1
17021210765,555995136,1
17020310016,9132010068670030XU,1
17020310017,91441900557262083U,1
17020310024,91320505572550606X,1
17020310025,91440300MA5GDBR46J,1
17020520031,91610131MA6UW8ME6T,1
17020520036,91440300715263680J,1
17020520038,91650000928583821F,1
17020520039,91611105MACMEQPA7R,1
1702110200,121000004352307294,1
1702110202,124403004557453164,1
1702110203,123200004260908590,1
1702110208,121000004352307294,1
1702110209,91610131668683606U,1
1702110210,1215000046002920XK,1
1702110211,91610113220601836L,1
1702110212,12100000E80235062U,1
1702110213,12330109MB1H00366H,1
1702110216,12100000493400001F,1
17021210766,91610131668683606U,1
17021210767,91441900557262083U,1
17021210769,916101316838525277,1
17021210771,914403001922038216,1
17021210772,91610131668683606U,1
17021210773,121000004558608245,1
17021210776,916101316838525277,1
17021210777,913100007034146994,1
17021210778,916101316838525277,1
17021210779,916100002205216920,1
17020310031,91110000765511822T,1
17020310034,91610300220533749U,1
17020310035,91440101MA59NYHR1C,1
17020310037,91610000570662911T,1
17020310040,91310000132612172J,1
17020520043,914413007265242687,1
17020520044,91650000761128236F,1
17020520046,91500000709375352T,1
17020520048,91440101MA59HM2XXA,1
17020520049,91611105MA6TW2FU5W,1
17020520050,91330108MA27WUKR13,1
17020520051,9144030027939873X7,1
17020520054,91440300892254961D,1
1702110218,91611105MA715CPXXJ,1
1702110219,437205105,1
1702110220,12100000401749530L,1
1702110221,12100000MB1E85344J,1
1702110223,12370000425542871T,1
1702110228,121000004352307294,1
1702110229,121000004352307294,1
1702110231,121000004352307294,1
1702110232,121000004660018493,1
1702110234,12100000MB2000725A,1
17021210780,12100000401749530L,1
17021210781,91610131668683606U,1
17021210782,91440300715297653W,1
17021210783,12100000400005898G,1
17021210784,91610131668683606U,1
17021210786,91440101712408557U,1
17021210787,91441900557262083U,1
17021210788,12100000425013667B,1
17021210790,12100000426090234N,1
17021210792,91610131668683606U,1
17020310041,91610000758842068C,1
17020310043,91440101739746644Y,1
17020310044,91440300697136927G,1
17020310046,91410700172968181D,1
17020310047,91110108562144110X,1
17020310049,91410700172968181D,1
17020520055,9151000066028378XC,1
17020520058,9153000062260081XX,1
17020520059,91610113MA6UQ1HY61,1
17020520062,91350200705487306K,1
1702110237,12100000450720814K,1
1702110239,91110302700238431D,1
1702110240,735369001,1
1702110244,121000004370964988,1
1702110248,121000004352307294,1
1702110249,12100000437096236G,1
1702110251,12510000450717578Y,1
17021210793,91610131668683606U,1
17021210794,12100000401749530L,1
17021210795,91441900557262083U,1
17021210796,91610131668683606U,1
17021210797,91110108558521630L,1
17021210798,12100000MB1E85344J,1
17021210799,91610131668683606U,1
17021210800,52440300571976648L,1
17021210801,91310000703099764Y,1
17021210802,12100000MB1E85344J,1
17021210803,91610131668683606U,1
17020310053,91140100MA0L00L26W,1
17020310054,91610103MAB0JDRD4Q,1
17020310059,914503007276525368,1
17020610004,91610131057115220K,1
17020610005,9113000060128757X4,1
1702110253,91610131668683606U,1
1702110255,12100000400019050T,1
1702110257,12340000485002265R,1
17021210606,91610131668683606U,1
17021210607,91110108562144110X,1
17021210608,91510000735899379D,1
17021210609,911101085923662400,1
17021210610,914403007084678371,1
17021210611,91310115350998376N,1
17021210612,91110105MA01F7G43G,1
17021210804,916101316838525277,1
17021210805,12100000450720814K,1
17021210806,916100002205216920,1
17021210807,12100000435230972Y,1
17021210808,91610131668683606U,1
17021210809,91610113220601836L,1
17021210810,12100000426090234N,1
17021210815,12100000426090234N,1
17021210816,91130185MA07MBQ251,1
17020310065,9144010172786204X1,1
17020310072,91410700172968181D,1
17020610006,91320192134899023E,1
17020610008,9145010375652244X2,1
17021210613,9111010279160212X8,1
17021210614,91330000727215176K,1
17021210615,916101316838525277,1
17021210616,91610131668683606U,1
17021210617,91610131668683606U,1
17021210618,91310000703099764Y,1
17021210620,9161000092055556XE,1
17021210621,91610131668683606U,1
17021210622,91610113220601836L,1
17021210623,12100000717821076H,1
17021210624,91610000435232142D,1
17021210818,91610131668683606U,1
17021210819,91440300715297653W,1
17021210820,91441900557262083U,1
17021210821,915101007958064294,1
17021210822,91310000703099764Y,1
17021210823,91110302MA01FDF19L,1
17021210824,916101316838525277,1
17021210825,91610131668683606U,1
17021210826,91610131668683606U,1
17021210827,91330108MA28URGU2K,1
17021210828,91610131668683606U,1
17020310076,911101088020333577,1
17020310077,916100009205248781,1
17020310082,9161000078365435XM,1
17020310087,91220000735902224D,1
17020610019,916103017588228688,1
17020610020,91320192134899023E,1
17020610024,9161000078365435XM,1
17020610025,9161000078365435XM,1
17020610027,9161000078365435XM,1
17021210625,9144030027939873X7,1
17021210626,91510100MA61TL6R38,1
17021210628,91610131668683606U,1
17021210629,91330000733796106P,1
17021210630,91330100563015652A,1
17021210631,91440300715297653W,1
17021210632,9131000010000595XD,1
17021210633,916101316838525277,1
17021210634,91610131668683606U,1
17021210635,911101085844819439,1
17021210830,121000004380021159,1
17021210831,12100000400003702G,1
17021210832,916101316838525277,1
17021210833,91610131668683606U,1
17021210834,91610131668683606U,1
17021210835,91310000703099764Y,1
17021210836,121000004372008304,1
17021210838,91610133MA6UY6JG93,1
17021210839,121000004660018493,1
17021210840,91440000890350562K,1
17021210841,913101101332751714,1
17020310093,91510100MA628FKL30,1
17020610031,91440300760482233Q,1
17020610033,91440300760482233Q,1
17020710001,9131011439871108XK,1
17020710003,91350200MA3382K362,1
17020710007,914201001776620187,1
17021210636,91610131668683606U,1
17021210639,91610131MA6UQTQ28Q,1
17021210640,914403001922038216,1
17021210641,91610131668683606U,1
17021210642,91310000703099764Y,1
17021210643,91330100673960735E,1
17021210644,91440300322217253A,1
17021210645,12100000450720814K,1
17021210646,91320100716207592F,1
17021210649,91110108717743469K,1
17021210650,13221158X,1
17021210842,916100002205216920,1
17021210843,12100000E80235062U,1
17021210844,91610133MA6UY6JG93,1
17021210845,91610131668683606U,1
17021210847,916101316838525277,1
17021210849,91610131668683606U,1
17021210852,599635562,1
17021210853,91610131668683606U,1
17021210854,91440300MA5EWHWQ6J,1
17021210855,91610131668683606U,1
17021210856,735369001,1
17021210857,121000004000147271,1
17020510002,91610000667952640E,1
17020510005,91350200705487306K,1
17020710010,914201001776620187,1
17020710012,9161000078365435XM,1
17020710014,9161010076698682X0,1
17020710015,91610131MAB0PH9FXJ,1
17020710017,914403001922038216,1
17021210651,12100000450720814K,1
17021210652,12100000425160018T,1
17021210653,916101316838525277,1
17021210654,91110108MA0044ED5J,1
17021210656,91610131570217615B,1
17021210657,91610131570217615B,1
17021210658,12100000405800380R,1
17021210659,91330110MA2GK68A31,1
17021210660,91330110779254134C,1
17021210661,717743469,1
17021210665,9144030071526726XG,1
17021210859,12100000405800380R,1
17021210860,13221158X,1
17021210862,91110105MA01F1A30Q,1
17021210863,735369001,1
17021210864,916100002205216920,1
17021210865,9132010068670030XU,1
17021210868,121000004507514503,1
17021210870,91610131668683606U,1
17021210872,91610131578430381Q,1
17021210873,91330110MA28T02M93,1
17021210874,91310000703099764Y,1
17020510013,91370200671775202M,1
17020510015,91350200705487306K,1
17020510016,91110000801160143K,1
17020510017,91350200705487306K,1
17020510020,91110108717743469K,1
17020510023,91110116MA002WC28M,1
17020710019,9161000078365435XM,1
17020710021,913400006709283261,1
17020710028,913101177524840014,1
17020710029,91110108MA01AGAH94,1
17021210667,91440300746610323Y,1
17021210668,91310104MA1FRBC9X3,1
17021210669,91330000727215176K,1
17021210670,916101316838525277,1
17021210671,91330000733796106P,1
17021210672,91330000727215176K,1
17021210673,795425749,1
17021210674,12100000400003702G,1
17021210675,9111000010000106X1,1
17021210676,91440101MA59TF6W3R,1
17021210677,91610131668683606U,1
17021210876,91310000703099764Y,1
17021210877,12100000435204408K,1
17021210880,911101085844819439,1
17021210881,916101316838525277,1
17021210882,916100009205248781,1
17021210883,916101316838525277,1
17021210884,91610000920520236P,1
17021210885,9144030071526726XG,1
17021210886,121000004352307294,1
17021210887,91440300715297653W,1
17021210888,91440101755585983Y,1
17020510024,91110000801160143K,1
17020510026,914200007109374127,1
17020510027,915000007688933444,1
17020510028,91110000801160143K,1
17020510029,91350200705487306K,1
17020510030,91110000801160143K,1
17020510032,91610000667952640E,1
17020510033,911310227857471383,1
17020140062,9161010076698682X0,1
17020140065,9161010076698682X0,1
17020140067,91440300MA5G49LC9K,1
17020140068,913500007549617646,1
17020199032,9143020044517525X1,1
17020199034,9161000078365435XM,1
17019110070,91210300241445529H,1
17020120054,913205077923335074,1
17020120056,914413006175844135,1
17020120057,91610300220533749U,1
17020120064,9161000078365435XM,1
17020140072,91440300715297653W,1
17020140077,91330122589883343W,1
17020140082,91610000732678562A,1
17011210512,91610133MA6UY6JG93,1
17011210513,9131000010000595XD,1
17011210514,91610131668683606U,1
17011210515,916101316838525277,1
17011210516,91110108558521630L,1
17011210517,91340100MA2TR81N0P,1
17011210518,91330000733796106P,1
17011210520,91610131735085789L,1
17011210521,91110108562144110X,1
17011210522,91610131668683606U,1
17011210523,91440101MA59P7QG6U,1
17019110075,914406067811533917,1
17020120065,9161000078365435XM,1
17020120066,91510108MA61TJXP3X,1
17020120070,911101088020333577,1
17020120073,91440300715263680J,1
